shortcode,media,caption,comments,likes,username
B2CJYsrnPLe,https://instagram.fclj2-1.fna.fbcdn.net/vp/f9acc5a3c973f14be189aaa52886643d/5E1F0583/t51.2885-15/e35/69282148_473073089908650_3855114206503676584_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=106,"What a summer it had been, dappled in homemade ice creams, ripen mangos, seafoods on crushed ice, the rugged mountains of the Scottish Highland and the secret courtyards in Paris.  But it was anything but a summer of innocence. ⁣
⁣⁣
⁣Because it was also a summer of great unease, of personal revelation, beholding, self-reflection and reckoning.  As foolish of a hope it may be - as all the great ones are - I hope that this hot, sticky, bloody and teary summer, will trickle down into history as the birthday of great change. ⁣
⁣#hongkongprotet",22,1501,ladyandpups
B2CRPnoAQUH,https://instagram.fclj2-1.fna.fbcdn.net/vp/144275575955065ba624dc08aae7dd01/5D855668/t51.2885-15/sh0.08/e35/c0.90.720.720a/s640x640/70172510_2443948449025938_1209968915959351270_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=106,"TEETHING TIPS! 🦷This is how Nalu handles his gibbers coming in- motor boating 😂 1. With sense of humor! Can you imagine having your teeth jet through your gums? Sooo gnarly 
2. Give lots of love! Cuddle and play as much as possible to comfort them!
3. Distract them- go outside, go for a walk, find puppies and play with leaves!
4. Put baby in a bath or sink to play through out the day (this is our fav thing to do lately at home)
5. I am a true believer in Amber Beads! Before we had the necklace he cried when he felt them push in, now he’s doing this-laughing! Haha (we got ours from @summerandstorm!) 6. Bits of frozen fruit to suck on. I like using pieces of grapes the most because they don’t mush into a big mess.
7. For all my kids no teething toy works so save your moola! (Unless you know a good one to recommend?) wet clean  wash clothes are magic tho right??
8. It’s good for them to gnaw on things, helps get those teeth through so we let him gnaw on our knuckles and knees and give him cold apples, and really anything he wants and is safe! Anything but my nipples 😭😭😭😭) he has 4 teeth coming in right now! 
9. For the parents- if you’re borderline zombie and feeling like your falling apart- try and take turns to get a little alone time and recharge. This is soooo important to me to be the best mom I can. Almost every day I do something for 45-1 hour for me, by myself. Its good for you and it’s good for your family! If I have to do it at 5 am to get this time I do it. And for me it’s exercise that keeps me feeling good, (and actually gives me a lot of energy) but for someone else that might be taking a nap, or going for lunch or whatever! 
Anyways I hope you enjoyed these tips! If you have some to add or find any of these to work for you do share for all the mammas wondering!!",319,22468,earthyandy
B2CTDg-Azts,https://instagram.fclj2-1.fna.fbcdn.net/vp/1857172ca719c371abe6983240370768/5D855F48/t51.2885-15/sh0.08/e35/s640x640/70156511_2501724129882864_2335673747311499982_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=100,"Vegetable toss!
-
#foodphotography #instafood #foodstagram #foodie #nomnom #advertising #foodstyling #artdirection #photogrammetry #render #composite #davinciresolve #render #houdini #sidefx #redshift3d #motion #motiondesign #slowmotion",6,206,stevehansenimages
B2CXkrqB3RA,https://instagram.fclj2-1.fna.fbcdn.net/vp/78ba6e7b2193ca5f8c32e2b3c345d5c5/5E1DBF90/t51.2885-15/e35/p1080x1080/70511836_2643822275662250_4399264226881000209_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=102,"It’s been almost a week, but I’m back on here!!! Here’s just one of the collabs that’s been keeping me busy... A golden supper to celebrate sustainable, organic ways of farming for #organicseptember.
@wunderworkshop sources its organic turmeric, teas, ginger, cinnamon and black pepper directly from small regenerative community farms and home gardens who they visit each year.
The farms use Forest Gardening, an organic way of farming which preserves and nurtures the natural biodiversity of our soil and natural flora and fauna.
Founders Zoe & Tom’s whole ethos is about consumption with purpose, they aim to give back to the planet as much as they take - from truly eco-packaging, to planting trees, and empowering rural indigenous communities to thrive. 🙌🙌🙌 More going up on stories now.",106,405,annabarnettcooks
B2Cf5KloGhr,https://instagram.fclj2-1.fna.fbcdn.net/vp/2903cfee7dd8a5ed813bfc91cbacc01e/5E36B9C5/t51.2885-15/e35/p1080x1080/68901187_2579924955361838_4314625523607239479_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=102,"Paid collaboration with @electrolux ⌲ Have you tried making pancake batter in a blender? It takes literally 2 seconds and it's so convenient to just pour the batter straight from the pitcher into the frying pan 🙌🏻 Here I’ve made a version of my favorite ricotta pancakes from @linda_lomelino 🥞👌🏼 These ones have blueberries in them for a seasonal twist, and lemon which pairs so well with both ricotta and blueberries 🍋😍 Naturally gluten-free with rolled oats instead of flour, quite satisfying bc of the ricotta and very blood-sugar friendly, which is always a win for us sensitive folks. I like to top them with runny light tahini, honey and all of the berries 💜 Swipe to animate!
•
If you wanna make ’em this weekend, the recipe is on the blog! Link in profile 🌚 Would love to hear what you think, so please tag me if you make them! 🙏🏼❤️",24,747,cashewkitchen
B2Cl6ZQgyZX,https://instagram.fclj2-1.fna.fbcdn.net/vp/c61bf68b9c3184e3c9327b0726abe6ac/5E0B84FD/t51.2885-15/e35/p1080x1080/69422388_127807225188677_5073968044978386082_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=105,"NEW ON THE BLOG! Vegan Mac N Cheese Cups 3 WAYS!
These are actually so fun to make and perfect for meal prepping/back to school season! We have broccoli & cheddar, pesto & tomato, and a taco inspired Mac n cheese cups! All made with @daiyafoods Cutting Board Collection Shreds. 
Link in bio or go to: http://plantbasedjane.com/2019/09/vegan-mac-n-cheese-cups/ for the recipe.",73,2772,plantbasedjane
B2CzjYilvQb,https://instagram.fclj2-1.fna.fbcdn.net/vp/b29c7f410eb53c279b44acd97bc9e266/5E00F946/t51.2885-15/e35/p1080x1080/69006213_190028892009199_2950692420764235777_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=107,"Thursday Dreams = Pear, Prosciutto, & Goat Cheese Pie w/Balsamic Drizzle. Hot Damn. A Slice of Pure Happiness. Who else LOVES pizza night?? Recipe in my cookbook. Have the best day y’all. 🔥🙌",203,13643,dennistheprescott
B2DTZgygfIz,https://instagram.fclj2-1.fna.fbcdn.net/vp/fe01d8c8db1e467ff7f6be334a8d73d7/5D84D86B/t51.2885-15/sh0.08/e35/c0.420.1080.1080a/s640x640/68948191_2095390520755941_1103872982078840784_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=109,"Learn how to make PERFECT Restaurant-Style Spanish rice at home with just a few simple ingredients and about 30 minutes of your time!

Ingredients
* 1/2 tbsp avocado oil (or cooking oil of choice or sub vegetable broth for oil-free)
* 1/2 cup diced onion
* 1/4 cup diced red or green bell pepper
* 2 cloves garlic, finely minced
* 1 cup long-grain white rice
* 1 cup vegan chicken broth
* 1 cup tomato sauce
* 3/4 tsp chili powder
* 1/4 tsp ground cumin
* 1/4 tsp salt
* 1/4 tsp dried oregano
* Freshly ground black pepper, as desired
* 2-3 tbsp freshly chopped cilantro
* Lime wedges (to serve)

1. In a medium saucepan over medium heat, add in the avocado oil. Once heated, add the bell pepper, onions, and garlic and cook until softened, about 4 minutes. If you would like, you can use vegetable broth instead of oil. We recommend adding 2 tablespoons of broth (in addition to the 1 cup used in the recipe) to cook the peppers, onions and garlic until soft, adding 2 tablespoons more at a time when needed to prevent burning.
2. Add in the uncooked rice and cook, stirring frequently, until toasted or about 3 minutes.
3. Add in all of the remaining ingredients, except for the cilantro and lime, and stir until well combined.
4. Bring the mixture to a boil over medium-high heat. Once boiling, reduce the heat to a simmer, cover the pot and cook until all of the liquid has been absorbed by the rice, or about 16 to 18 minutes.
5. Once cooked, remove the pot from heat and allow it to sit, covered, for 4 minutes. Remove the lid and fluff the rice up.
6. Mix the cilantro into the rice and serve warm with lime if desired.

Note: The liquid required may vary depending on the rice used. We recommend you follow the directions specific to the rice that you are using to guarantee success. For example, if the rice calls for 2 cups liquid per every 1 cup rice, we suggest you use 1 cup broth and 1 cup tomato sauce. If the rice calls for 1 3/4 cups liquid per 1 cup rice, use 1 cup broth and 3/4 cup tomato sauce. Shoutout to @FiveHeartHome for this tip!

Find this recipe at: https://sweetsimplevegan.com/2019/09/easy-spanish-rice/
#vegan #sweetsimplevegan #spanishrice #vegan",130,3459,sweetsimplevegan
B2E_m0knquz,https://instagram.fclj2-1.fna.fbcdn.net/vp/a55fc715344167721b91bb50a2f7a77a/5E3AAAB3/t51.2885-15/e35/p1080x1080/68901708_158963405185750_5353877420527197917_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,"Um...it’s OFFICIAL— I’m a cat lady!!!🐱💃🏻 All my friends are having babies and I’m having cats!! Please welcome Baby Pancakes 🥞💜✨ @pancakestotherescue (tips for introducing her to big bro @wafflestotherescue PLS!!!🙏🏻) #adoptdontshop ⁣
⁣
✨ adopted from @bfas_ny ⁣⁣
📸 by amazing #vegan photographer @a2m ⁣⁣
💇🏻‍♀️ by #vegan hair stylist @louisangelo ⁣⁣
💄 by #vegan makeup artist @brianduprey⁣⁣
#vegan sweater by @vaute_nyc ⁣⁣",237,5910,chefchloe
B2Et42FHdGV,https://instagram.fclj2-1.fna.fbcdn.net/vp/2ac962b92d5e549625214fabface8242/5DFB3BD7/t51.2885-15/e35/69690641_211653069821344_3983708445215687138_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,"As a pre-middle age adult, I think I need an emergency therapy session after binge-watching Watership Down on Netflix last night.  If The Village meets Peter Rabbit is England’s idea of what a children’s book should be, I guess that explains some other things lol. ⁣
⁣#watershipdown #netflixandchill",21,1475,ladyandpups
B2Etn7UJAlj,https://instagram.fclj2-1.fna.fbcdn.net/vp/1721a05306ea000ae440acdfbca0b8a2/5E35AB5E/t51.2885-15/e35/s1080x1080/69160639_2303372036595472_5700831536025213810_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,When @iaheats called me over after she roasted this pepper to perfection I immediately got it on the table for its closeup. Great eye by our stylist!!!,20,543,andrewscrivani
B2EvBA3ncHV,https://instagram.fclj2-1.fna.fbcdn.net/vp/c4067b3ed6f338d8ae01d4a6481f4401/5E0592FC/t51.2885-15/e35/p1080x1080/69106492_157355738748107_9037986959774707810_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=111,"HOW CAN 1 SIMPLE PHOTO TELL A STORY? ✨🤔✨
.
.
.
Without words or lengthy instructions photos of food can say SO much and it’s this art of visual story telling which I find most powerful, interesting and moving ✨💓✨💓.
.
.
.
It’s why my online food photography course focuses on .
.
✨giving students the skill set to tell beautiful, delicious visual stories as well as....
.
.
. ✨on becoming more confident in their play with light and shadow
.
.
✨on being able to create perfect moodboards for professional (paid!💪🏼) shoots, instagram or blog posts content
.
.
✨on delving deep into composition .
.
✨on finding and fine tuning their own food styling voice .
.
✨and on editing in Lightroom with intention
.
.
.
These are all key teaching modules of my online #foodphotography and #foodstyling e-course and I’d love to have you on board💃🏽💃🏽💃🏽.
.
.
.
Unlike any other food photography online course I provide each and every student with individual feedback to help them get unstuck and allow them to work at their own level. It’s why complete beginners as well as more advanced students are equally welcome 😘😘😘.
.
.
.
The early bird 🐦 offer expires TODAY 🏃🏽‍♀️🏃🏻‍♂️🏃🏼‍♀️and the course is never coming back at this early bird price!!! So if you’d like more info or are curious about the course please head to the link in my bio or IG highlight called e-course for a quick swipe up option. The link is also below for an easy cut and paste option 😘.
.
.
.
I’ll be sure to share some more info on planning for a professional shoot over on stories today. Looking forward to hearing from you 💓.
.
. . .
.
https://thelittleplantation.co.uk/blog/online-food-styling-ecourse-photography
.
.
.
.
IMAGE INFO: My actual quick vegan beetroot hummus this week, eaten with sourdough bread (not shown) a drizzle of olive oil and some sesame and hemp seeds😋😋😋.
.
.
.
.
#thelittleplantation #f52grams #whatveganseat #eatyourveggies #eattherainbow #bestofvegan #healthyliving #creativityfound #vegansofig #poweredbyplants #feedfeed #lovetrumpshate #beautifulcuisines  #eattheworld #letscookvegan #vegansofinstagram #foodandwine #mycommontable #calledtobecreative #hautecuisines #eatyourveggies #veganuk #bbcgoodfood",70,1873,thelittleplantation
B2Ew7xpBrVm,https://instagram.fclj2-1.fna.fbcdn.net/vp/62c357495b387bc68693aea5f1b682bc/5E3C86F4/t51.2885-15/e35/p1080x1080/67622217_124423192252754_3606984947495216917_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=102,"We’re off on a little road trip south... sadly not with the @maseratigb this time!! However you can follow along over on their page, as I share pictures from our recent Dorset jaunt with the dream motor over the course of next month. 
#Maserati #Ghibli #MaseratiTakeover",88,528,annabarnettcooks
B2ExnX9iIAF,https://instagram.fclj2-1.fna.fbcdn.net/vp/88e09f95b755bb6f0a07ba3c6bf2a67a/5E186270/t51.2885-15/e35/s1080x1080/67894864_387946618767294_8101611721216564341_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=1,"‪School strike week 55. ‬
‪New York City. ‬
‪Even though I’ve taken a sabbatical year from school, I will still demonstrate every Friday wherever I am. #FridaysForFuture #schoolstrike4climate #ClimateStrike‬",2024,350796,gretathunberg
B2FAL7DgcQU,https://instagram.fclj2-1.fna.fbcdn.net/vp/f6c2cba0591309d350cc3e941f450b70/5E1B0350/t51.2885-15/e35/p1080x1080/70865735_158203135291067_5076912891841046301_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=111,"The secret to being loved is to love! The secret to having a friend is be a friend and I’m pretty sure the secret to being happy is deciding to be happy!✌🏽✨ We live in a contagious world out there! Arnt  you amazed at how much a smile or a laugh can rub off on you? Even from a complete stranger. Makes you wonderful how powerful it must be when we are nice to ourselves, think positive thoughts and remind ourselves we are more than good enough we are brilliant and unique, and beyond special! Incase you needed that reminder today, here it is and in case you needed some contagious smiles here’s that too! 😉❤️😘 wishing you all a beautiful weekend!!",245,46275,earthyandy
